id;name;staticDataUrl;dynamicDataUrl;limitedAccess;uuid;latitude;longitude;city;country_code;province;region;mark;usage;accessPoints;capacity;contactPersons;minimumHeightInMeters;openingTimes;tariffs;Operator
2252;P+R Markettenweg (Dordrecht);https://npropendata.rdw.nl//parkingdata/v2/static/55804410-e6f8-4dda-b20f-8b5e9db2246f;https://npropendata.rdw.nl//parkingdata/v2/dynamic/55804410-e6f8-4dda-b20f-8b5e9db2246f;1;55804410-e6f8-4dda-b20f-8b5e9db2246f;51.80654695;4.6700374616353;Dordrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;150;1;0;1;0;Q-Park Nederland BV
2254;P+R Veeladingstraat (Roermond);https://npropendata.rdw.nl//parkingdata/v2/static/189504bb-3926-4fc3-bf7b-5d249d127fe5;https://npropendata.rdw.nl//parkingdata/v2/dynamic/189504bb-3926-4fc3-bf7b-5d249d127fe5;1;189504bb-3926-4fc3-bf7b-5d249d127fe5;51.1896334;5.9925276;Roermond;nl;Limburg;Zuid-Nederland;good;park and ride;1;151;1;0;1;0;Q-Park Nederland BV
2255;P+R Godsweerdersingel (Roermond);https://npropendata.rdw.nl//parkingdata/v2/static/20018e23-6346-4343-ba81-018a065fe45d;https://npropendata.rdw.nl//parkingdata/v2/dynamic/20018e23-6346-4343-ba81-018a065fe45d;1;20018e23-6346-4343-ba81-018a065fe45d;51.19417265;5.9945371087635;Roermond;nl;Limburg;Zuid-Nederland;good;park and ride;1;95;1;0;1;0;Q-Park Nederland BV
2270;P+R Spaubeek (Spaubeek);https://npropendata.rdw.nl//parkingdata/v2/static/9ded8aa1-f358-43c8-a3e8-d8f63bb788f9;;0;9ded8aa1-f358-43c8-a3e8-d8f63bb788f9;50.9433756;5.8492687;Beek;nl;Limburg;Zuid-Nederland;good;park and ride;1;35;1;0;1;1;Beek
2306;P+R Kruiswijk (Anna Paulowna);https://npropendata.rdw.nl//parkingdata/v2/static/a91ffbd2-9604-4718-95c6-475706c13e61;;0;a91ffbd2-9604-4718-95c6-475706c13e61;52.866628;4.80980735;Hollands Kroon;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;40;1;0;1;1;Hollands Kroon
2310;P + R Beesd (Beesd);https://npropendata.rdw.nl//parkingdata/v2/static/e52c9b52-094d-45c4-b0a0-c5af0f287173;;0;e52c9b52-094d-45c4-b0a0-c5af0f287173;51.89927685;5.1962334420565;West Betuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;17;1;0;1;1;West Betuwe
2312;P+R Deventer Colmschate (Deventer);https://npropendata.rdw.nl//parkingdata/v2/static/4cd242dc-f539-41c8-b2f1-6417808dcb89;;0;4cd242dc-f539-41c8-b2f1-6417808dcb89;52.249886358485;6.2149403907666;Deventer;nl;Overijssel;Oost-Nederland;good;park and ride;1;130;1;0;1;1;Deventer
2314;P+R Station Hoogezand-Sappemeer, Stationsweg, Sappemeer (Hoogezand-Sappemeer);https://npropendata.rdw.nl//parkingdata/v2/static/d82a6e78-4672-4c79-8795-15d8802007fd;;0;d82a6e78-4672-4c79-8795-15d8802007fd;53.1601204;6.7699493;Midden-Groningen;nl;Groningen;Noord-Nederland;good;park and ride;1;19;0;0;1;1;Nederlandse Spoorwegen
2315;P+R, Station Deinum, Spoorstrjitte, Deinum (Menameradiel);https://npropendata.rdw.nl//parkingdata/v2/static/8e6a606f-8cd4-4cc1-94f7-2632b08d71b3;;0;8e6a606f-8cd4-4cc1-94f7-2632b08d71b3;53.189019375504;5.7282035073848;Waadhoeke;nl;Fryslân;Noord-Nederland;good;park and ride;1;12;1;0;1;1;Nederlandse Spoorwegen
2318;P + R Station Hurdegaryp, Stationsweg, Hurdegaryp (Tytsjerksteradiel);https://npropendata.rdw.nl//parkingdata/v2/static/edcf5aac-a746-4205-9900-176fd3c6bffd;;0;edcf5aac-a746-4205-9900-176fd3c6bffd;53.2185997;5.9338494;Tytsjerksteradiel;nl;Fryslân;Noord-Nederland;good;park and ride;1;13;0;0;1;1;Nederlandse Spoorwegen
2319;P+R Meerkoetstraat Wijchen (Wijchen);https://npropendata.rdw.nl//parkingdata/v2/static/324a420e-81ec-40de-9f24-4b76b80281c9;;0;324a420e-81ec-40de-9f24-4b76b80281c9;51.810953;5.7290715;Wijchen;nl;Gelderland;Oost-Nederland;good;park and ride;1;40;0;0;1;1;Nederlandse Spoorwegen
2320;P+R Comeniusstraat (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/b814a1b9-3b19-4719-8cda-48a1f849f4f3;https://npropendata.rdw.nl//parkingdata/v2/dynamic/b814a1b9-3b19-4719-8cda-48a1f849f4f3;1;b814a1b9-3b19-4719-8cda-48a1f849f4f3;52.35889285;4.8339806344241;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;102;1;0;1;0;Q-Park Nederland BV
2326;P+R Fuutlaan (Eindhoven);https://npropendata.rdw.nl//parkingdata/v2/static/58fd8e31-6d72-4c16-b880-9fdaefdb116b;https://npropendata.rdw.nl//parkingdata/v2/dynamic/58fd8e31-6d72-4c16-b880-9fdaefdb116b;1;58fd8e31-6d72-4c16-b880-9fdaefdb116b;51.4429878;5.4855409;Eindhoven;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;151;1;0;1;0;Q-Park Nederland BV
2343;P+R Getsewoud-Zuid (Nieuw-Vennep);https://npropendata.rdw.nl//parkingdata/v2/static/6cc31bc9-4c26-4496-883e-301e7a053543;;0;6cc31bc9-4c26-4496-883e-301e7a053543;52.260439435338;4.6054999328427;Haarlemmermeer;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;100;1;1.9;1;1;Haarlemmermeer
2387;P+R Muiden (Muiden);https://npropendata.rdw.nl//parkingdata/v2/static/8a9dec81-3a3a-49ed-a29a-6252c0891ad6;;0;8a9dec81-3a3a-49ed-a29a-6252c0891ad6;52.3278312;5.0619158569757;Gooise Meren;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;145;1;0;1;1;Muiden
2389;P+R Wilhelminalaan (Purmerend);https://npropendata.rdw.nl//parkingdata/v2/static/5adf1670-7d81-49ad-a2e4-cd22c0a55581;;0;5adf1670-7d81-49ad-a2e4-cd22c0a55581;52.503951;4.9540988;Purmerend;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;64;1;0;1;1;Purmerend
2391;P+R Purmerend Overwhere (Purmerend);https://npropendata.rdw.nl//parkingdata/v2/static/9f1d60af-cbc0-4f8a-9a85-6b327f2d68de;;0;9f1d60af-cbc0-4f8a-9a85-6b327f2d68de;52.511090382945;4.9680925504928;Purmerend;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;54;1;0;1;1;Purmerend
2422;P+R Station Uitgeest (Uitgeest);https://npropendata.rdw.nl//parkingdata/v2/static/3d25f0f2-5533-411b-a872-a6e279759604;;0;3d25f0f2-5533-411b-a872-a6e279759604;52.522015647616;4.7022225837112;Uitgeest;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;145;1;0;1;1;Uitgeest
2446;P+R De Terp (Capelle aan den IJssel);https://npropendata.rdw.nl//parkingdata/v2/static/0a8e5804-ecae-428b-b264-a2a22492adc4;;0;0a8e5804-ecae-428b-b264-a2a22492adc4;51.9367208649;4.6022105343304;Capelle aan den IJssel;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;230;1;0;1;1;Capelle aan den IJssel
2455;P+R Schollevaar (Capelle aan den IJssel);https://npropendata.rdw.nl//parkingdata/v2/static/de0e472c-f97a-4213-954c-713eb13266e0;;0;de0e472c-f97a-4213-954c-713eb13266e0;51.9546216;4.5824017;Capelle aan den IJssel;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;203;1;0;1;1;Capelle aan den IJssel
2475;P+R Station Arnhem-Zuid (Arnhem);https://npropendata.rdw.nl//parkingdata/v2/static/fcc0b905-3971-4733-89c0-de96bfcffa68;;0;fcc0b905-3971-4733-89c0-de96bfcffa68;51.954915083507;5.8523446124922;Arnhem;nl;Gelderland;Oost-Nederland;good;park and ride;1;164;1;0;1;1;Arnhem
2476;P+R Station Presikhaaf (Arnhem);https://npropendata.rdw.nl//parkingdata/v2/static/1f002420-9361-4a14-9288-87542b06fbdd;;0;1f002420-9361-4a14-9288-87542b06fbdd;51.9877191;5.9421638;Arnhem;nl;Gelderland;Oost-Nederland;good;park and ride;1;10;1;0;1;1;Arnhem
2492;P+R Station Barneveld-Zuid (Barneveld);https://npropendata.rdw.nl//parkingdata/v2/static/f3c28283-2e22-4ef8-8e5b-3baea7647b4f;;0;f3c28283-2e22-4ef8-8e5b-3baea7647b4f;52.1271475;5.6036527;Barneveld;nl;Gelderland;Oost-Nederland;good;park and ride;1;35;1;0;1;1;Barneveld
2504;P+R Transferium Barneveld-Noord (Barneveld);https://npropendata.rdw.nl//parkingdata/v2/static/a5f2a2aa-f0ad-4bfa-b46f-c76a7dd6385f;;0;a5f2a2aa-f0ad-4bfa-b46f-c76a7dd6385f;52.16211475;5.598302621122;Barneveld;nl;Gelderland;Oost-Nederland;good;park and ride;1;250;1;2.1;1;1;Barneveld
2521;P+R Station Doetinchem (Doetinchem);https://npropendata.rdw.nl//parkingdata/v2/static/49386426-e24e-4a39-8754-664435560458;;0;49386426-e24e-4a39-8754-664435560458;51.95911695;6.2932833724234;Doetinchem;nl;Gelderland;Oost-Nederland;good;park and ride;1;270;1;0;1;1;Doetinchem
2524;P+R Park & Beach Scheveningen (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/4d338e11-e012-4136-a99c-40f8a49caf87;;0;4d338e11-e012-4136-a99c-40f8a49caf87;52.0803649;4.3269472978158;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;960;1;1.9;1;1;Den Haag
2525;P+R De Uithof (Den Haag);https://npropendata.rdw.nl//parkingdata/v2/static/1524de00-03f0-4140-8ea9-0c78d1096079;;0;1524de00-03f0-4140-8ea9-0c78d1096079;52.03932885;4.2459770374723;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;300;1;0;1;1;Den Haag
2573;P+R Station Schothorst (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/c050d4c7-0681-48b0-9c5d-c68cede0fcfe;;0;c050d4c7-0681-48b0-9c5d-c68cede0fcfe;52.1746305;5.404352;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;236;1;0;1;1;Amersfoort
2580;P+R Haagweg (Leiden);https://npropendata.rdw.nl//parkingdata/v2/static/50946c00-4ae5-4a10-828c-ac0e239968a4;;0;50946c00-4ae5-4a10-828c-ac0e239968a4;52.159553200823;4.4784888421022;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;600;1;0;1;1;Leiden
2592;P+R Station Rhenen (Rhenen);https://npropendata.rdw.nl//parkingdata/v2/static/89e419bc-f7cc-4b30-9c9f-3e1d4ec40853;;0;89e419bc-f7cc-4b30-9c9f-3e1d4ec40853;51.956200642545;5.5779334320967;Rhenen;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;127;1;0;1;1;Rhenen
2635;P+R Kralingse Zoom (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/cbf81a2f-235b-409a-8b96-eaa8c249a735;;0;cbf81a2f-235b-409a-8b96-eaa8c249a735;51.9231434;4.5347007630063;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;1700;1;2.1;1;1;Rotterdam
2636;P+R Nesselande (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/04509980-da75-4dc3-b3f5-40eac09e6625;;0;04509980-da75-4dc3-b3f5-40eac09e6625;51.9792591;4.5863509;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;61;1;0;1;1;Rotterdam
2638;P+R Melanchtonweg (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/95aee28d-3685-4a1a-a153-860d977926ad;;0;95aee28d-3685-4a1a-a153-860d977926ad;51.94947235;4.4646472817995;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;80;1;0;1;1;Rotterdam
2639;P+R Meijersplein (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/328cbed1-dfe1-4984-8cf6-4b4d9671b168;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/328cbed1-dfe1-4984-8cf6-4b4d9671b168;0;328cbed1-dfe1-4984-8cf6-4b4d9671b168;51.9563498;4.45816353997;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;500;1;0;1;1;Rotterdam
2640;P+R Pernis (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/df3ed3ca-aca4-4486-9791-2dffafea9c48;;0;df3ed3ca-aca4-4486-9791-2dffafea9c48;51.884841842;4.3816742945937;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;31;1;0;1;1;Rotterdam
2641;P+R Schenkel (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/deb77b5c-0aac-4df0-9327-e63ef643e7d0;;0;deb77b5c-0aac-4df0-9327-e63ef643e7d0;51.9315303;4.5641469958532;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;102;1;0;1;1;Rotterdam
2645;P+R Alexander (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/d6ea05f4-e484-4db8-84cd-a0ac20db1f1f;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/d6ea05f4-e484-4db8-84cd-a0ac20db1f1f;0;d6ea05f4-e484-4db8-84cd-a0ac20db1f1f;51.9526102;4.5504397787611;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;437;1;0;1;1;Rotterdam
2695;P+R Sloterdijk (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/2a04ec9c-2b8c-43c3-9ae4-2e1e97a2e0bb;;0;2a04ec9c-2b8c-43c3-9ae4-2e1e97a2e0bb;52.3902312;4.8383690859953;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;200;1;0;1;1;Amsterdam
2768;P+R Helmond Brandevoort (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/40ddb630-f132-4fbc-99ec-9e771fc9d0a5;;0;40ddb630-f132-4fbc-99ec-9e771fc9d0a5;51.462505671898;5.6072968208364;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;42;1;0;1;1;Helmond
2797;P+R Berkel Westpolder (Berkel en Rodenrijs);https://npropendata.rdw.nl//parkingdata/v2/static/325883cf-684f-45df-8f82-6018443673ff;;0;325883cf-684f-45df-8f82-6018443673ff;51.9901861;4.4539715221362;Lansingerland;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;177;1;2.1;1;1;Lansingerland
2801;P+R Station Heeze Westzijde (Heeze);https://npropendata.rdw.nl//parkingdata/v2/static/61f2f40c-2534-446d-9565-200e29ce365c;;0;61f2f40c-2534-446d-9565-200e29ce365c;51.3852206;5.5687651;Heeze-Leende;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;9;1;0;1;1;Heeze-Leende
2804;P+R Roelandsweg (Renesse);https://npropendata.rdw.nl//parkingdata/v2/static/59e9e00c-9dd7-4bcf-9330-8691e4d14cf7;;0;59e9e00c-9dd7-4bcf-9330-8691e4d14cf7;51.727238663368;3.7749480521139;Schouwen-Duiveland;nl;Zeeland;Zuidwest-Nederland;good;park and ride;1;900;1;0;1;1;UNKNOWN
2817;P+R Spijkenisse De Akkers (Spijkenisse);https://npropendata.rdw.nl//parkingdata/v2/static/eb647bc4-cf9f-4031-8c82-4e59d7d2f0b6;;0;eb647bc4-cf9f-4031-8c82-4e59d7d2f0b6;51.832998130937;4.3177159271528;Nissewaard;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;326;1;2;1;1;Nissewaard
2828;P+R Parallelweg Noord, Zetten (Overbetuwe);https://npropendata.rdw.nl//parkingdata/v2/static/29339787-5e25-4583-9857-054384e13886;;0;29339787-5e25-4583-9857-054384e13886;51.920068;5.7227884;Overbetuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;23;0;0;1;1;Nederlandse Spoorwegen
2829;P+R Station Bad Nieuweschans, Stationstraat, Bad Nieuweschans(Oldambt);https://npropendata.rdw.nl//parkingdata/v2/static/146ac98f-a6b6-4bb2-b334-fcf50349c281;;0;146ac98f-a6b6-4bb2-b334-fcf50349c281;53.1851637;7.2007349;Oldambt;nl;Groningen;Noord-Nederland;good;park and ride;1;10;0;0;1;1;Nederlandse Spoorwegen
2830;P+R Spoorstraat (Bunde);https://npropendata.rdw.nl//parkingdata/v2/static/66834791-df8d-4c8b-86f3-23ce0c131c3b;;0;66834791-df8d-4c8b-86f3-23ce0c131c3b;50.8966965;5.7359411;Meerssen;nl;Limburg;Zuid-Nederland;good;park and ride;1;37;1;0;1;1;Nederlandse Spoorwegen
2833;P+R Station Voorschoten, Rouboslaan, Voorschoten (Voorschoten);https://npropendata.rdw.nl//parkingdata/v2/static/be554fd7-4517-48eb-a362-8a4e312b23ef;;0;be554fd7-4517-48eb-a362-8a4e312b23ef;52.125964420985;4.434284508099;Voorschoten;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;123;0;0;1;1;Nederlandse Spoorwegen
2836;P+R Station de Vink, Trompplein, Voorschoten (Voorschoten);https://npropendata.rdw.nl//parkingdata/v2/static/9f57e127-a06d-4567-be93-310dc5f5254b;;0;9f57e127-a06d-4567-be93-310dc5f5254b;52.1469831;4.4564783;Leiden;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;76;1;0;1;1;Nederlandse Spoorwegen
2838;P+R Smalstraat (Helmond);https://npropendata.rdw.nl//parkingdata/v2/static/7a9b74fd-16f7-4bc4-b971-30b47a36bea0;https://npropendata.rdw.nl//parkingdata/v2/dynamic/7a9b74fd-16f7-4bc4-b971-30b47a36bea0;1;7a9b74fd-16f7-4bc4-b971-30b47a36bea0;51.47611245;5.6645050917286;Helmond;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;160;1;0;1;0;Q-Park Nederland BV
2839;P+R Segeerssingel (Middelburg);https://npropendata.rdw.nl//parkingdata/v2/static/e8d34d20-b9f4-4dc7-8664-2adeca574dbf;https://npropendata.rdw.nl//parkingdata/v2/dynamic/e8d34d20-b9f4-4dc7-8664-2adeca574dbf;1;e8d34d20-b9f4-4dc7-8664-2adeca574dbf;51.493763;3.6150487;Middelburg;nl;Zeeland;Zuidwest-Nederland;good;park and ride;1;180;1;0;1;0;Q-Park Nederland BV
2871;P+R Parallelweg Oost (Culemborg);https://npropendata.rdw.nl//parkingdata/v2/static/2d237916-ade9-4d0f-b939-074aa815e110;;0;2d237916-ade9-4d0f-b939-074aa815e110;51.9469819;5.2280683;Culemborg;nl;Gelderland;Oost-Nederland;good;park and ride;1;250;1;0;1;1;Culemborg
2900;P+R Zeeburg 2 (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/1c770197-5e7b-455b-86f9-4137651c4319;;0;1c770197-5e7b-455b-86f9-4137651c4319;52.37013845;4.9644518508884;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;400;1;1.9;1;1;Amsterdam
2913;P+R Station Sliedrecht (Sliedrecht);https://npropendata.rdw.nl//parkingdata/v2/static/b782d5a8-e224-4981-a721-686b96f4d539;;0;b782d5a8-e224-4981-a721-686b96f4d539;51.829098;4.7795398;Sliedrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;58;1;0;1;1;Sliedrecht
3006;P+R Station Akkrum (Akkrum);https://npropendata.rdw.nl//parkingdata/v2/static/78470d12-5449-4a6e-b8dc-7143eccdd56d;;0;78470d12-5449-4a6e-b8dc-7143eccdd56d;53.0477124;5.8424973;Heerenveen;nl;Fryslân;Noord-Nederland;good;park and ride;1;20;1;0;1;1;Heerenveen
3021;P+R Dalen (Dalen);https://npropendata.rdw.nl//parkingdata/v2/static/d139bc44-d739-4f26-9cbf-426bbe4c2a94;;0;d139bc44-d739-4f26-9cbf-426bbe4c2a94;52.694967651906;6.7581290173271;Coevorden;nl;Drenthe;Noord-Nederland;good;park and ride;1;8;1;0;1;1;Coevorden
3025;P+R Station Maastricht Randwyck Oostzijde (Maastricht);https://npropendata.rdw.nl//parkingdata/v2/static/78572f7f-6348-4377-931f-855db3dbedc1;;0;78572f7f-6348-4377-931f-855db3dbedc1;50.837536540678;5.7197474073149;Maastricht;nl;Limburg;Zuid-Nederland;good;park and ride;1;23;1;0;1;1;Maastricht
3054;P+R Station Vroomshoop, Stationslaan, Vroomshoop (Twenterand);https://npropendata.rdw.nl//parkingdata/v2/static/cc731e92-8705-476e-ad48-b9c1259c33fb;;0;cc731e92-8705-476e-ad48-b9c1259c33fb;52.4568687;6.5685383;Twenterand;nl;Overijssel;Oost-Nederland;good;park and ride;1;42;0;0;1;1;Nederlandse Spoorwegen
3055;P+R, Station Lage Zwaluwe, Zevenbergschen Hoek (Moerdijk);https://npropendata.rdw.nl//parkingdata/v2/static/52888d23-e7d4-45e8-bfe9-6d4f6e3ee957;;0;52888d23-e7d4-45e8-bfe9-6d4f6e3ee957;51.690273088439;4.6617911808964;Moerdijk;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;180;0;0;1;1;Nederlandse Spoorwegen
3059;P+R Station Veenendaal-West (Veenendaal);https://npropendata.rdw.nl//parkingdata/v2/static/129034e5-f088-4ae1-88bd-f0e4a5e1b8fe;;0;129034e5-f088-4ae1-88bd-f0e4a5e1b8fe;52.0276272;5.5320254104244;Veenendaal;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;87;1;0;1;1;Nederlandse Spoorwegen
3092;P+R Station Maassluis CS (Maassluis);https://npropendata.rdw.nl//parkingdata/v2/static/45e44870-5117-4338-8835-1a71cc735280;;0;45e44870-5117-4338-8835-1a71cc735280;51.91711869249;4.2532818093592;Maassluis;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;65;1;0;1;1;Maassluis
3099;P+R-terrein Poortugaal (Poortugaal);https://npropendata.rdw.nl//parkingdata/v2/static/0a6e6c6b-edcc-4363-bc4f-4276d2598189;;0;0a6e6c6b-edcc-4363-bc4f-4276d2598189;51.861325053326;4.3955121002933;Albrandswaard;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;171;1;0;1;1;Albrandswaard
3107;P+R-terrein Rhoon (Rhoon);https://npropendata.rdw.nl//parkingdata/v2/static/0f93df60-09ef-43fb-96f0-375addf0f936;;0;0f93df60-09ef-43fb-96f0-375addf0f936;51.859588810648;4.4203797990081;Albrandswaard;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;41;1;0;1;1;Albrandswaard
3118;P+R Stationspark (Goes);https://npropendata.rdw.nl//parkingdata/v2/static/7c757e15-8fbb-4ff1-bd28-9155d044ac96;;0;7c757e15-8fbb-4ff1-bd28-9155d044ac96;51.4980238;3.8935184774419;Goes;nl;Zeeland;Zuidwest-Nederland;good;park and ride;1;300;1;0;1;0;Goes
3122;P+R Zeelandhallen (Goes);https://npropendata.rdw.nl//parkingdata/v2/static/8251e744-b380-4066-970e-c8cd4b6f9d3d;;0;8251e744-b380-4066-970e-c8cd4b6f9d3d;51.4894346;3.8729026019663;Goes;nl;Zeeland;Zuidwest-Nederland;good;park and ride;1;1500;1;0;1;1;Goes
3165;P+R Vierlingsbeek (Vierlingsbeek);https://npropendata.rdw.nl//parkingdata/v2/static/d8082fa9-6dfc-4ed4-aca2-34c287f6ad4c;;0;d8082fa9-6dfc-4ed4-aca2-34c287f6ad4c;51.5922013;5.9974861;Boxmeer;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;52;1;0;1;1;Boxmeer
3213;P+R Station Pijnacker Centrum (Pijnacker);https://npropendata.rdw.nl//parkingdata/v2/static/ca293049-1783-4d3b-a2a1-76b5ffdb5d92;;0;ca293049-1783-4d3b-a2a1-76b5ffdb5d92;52.0206708;4.4350575;Pijnacker-Nootdorp;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;72;1;0;1;1;Pijnacker-Nootdorp
3221;P+R, Station Zuidbroek, Stationstraat, Zuidbroek (Menterwolde);https://npropendata.rdw.nl//parkingdata/v2/static/08d3afcf-c33e-4ea6-a570-cd1a60254fb3;;0;08d3afcf-c33e-4ea6-a570-cd1a60254fb3;53.1593155;6.8660414;Midden-Groningen;nl;Groningen;Noord-Nederland;good;park and ride;1;52;1;0;1;1;Nederlandse Spoorwegen
3222;P + R station Breukelen NO P2;https://npropendata.rdw.nl//parkingdata/v2/static/e8f046ff-4785-472a-8668-f76c54d3133a;https://npropendata.rdw.nl//parkingdata/v2/dynamic/e8f046ff-4785-472a-8668-f76c54d3133a;0;e8f046ff-4785-472a-8668-f76c54d3133a;52.1711871;4.9922966363658;Stichtse Vecht;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;230;0;0;1;1;Nederlandse Spoorwegen
3223;P+R, Station Scheemda, Stationstraat, Scheemda (Oldambt);https://npropendata.rdw.nl//parkingdata/v2/static/f5c249ff-00b8-45cf-8490-cd4da0ae3794;;0;f5c249ff-00b8-45cf-8490-cd4da0ae3794;53.1646582;6.9780865;Oldambt;nl;Groningen;Noord-Nederland;good;park and ride;1;64;0;0;1;1;Nederlandse Spoorwegen
3224;P+R Station Meppel Oostzijde (Meppel);https://npropendata.rdw.nl//parkingdata/v2/static/692af9e1-8c2c-4e84-b296-59129789fa55;;0;692af9e1-8c2c-4e84-b296-59129789fa55;52.6914723;6.1974455;Meppel;nl;Drenthe;Noord-Nederland;good;park and ride;1;167;1;0;1;1;Nederlandse Spoorwegen
3225;P+R Boelenhamstraat, Dodewaard (Neder-Betuwe);https://npropendata.rdw.nl//parkingdata/v2/static/1c1c7725-09d9-41a4-9eb1-1b24ceaff745;;0;1c1c7725-09d9-41a4-9eb1-1b24ceaff745;51.922135552257;5.672889986783;Neder-Betuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;16;0;0;1;1;Nederlandse Spoorwegen
3226;P+R Stationsstraat (Meersen);https://npropendata.rdw.nl//parkingdata/v2/static/24190ff2-c521-4825-abd6-aa20c14d8b67;;0;24190ff2-c521-4825-abd6-aa20c14d8b67;50.882447267228;5.7514724188739;Meerssen;nl;Limburg;Zuid-Nederland;good;park and ride;1;88;1;0;1;1;Nederlandse Spoorwegen
3227;P+R Spoorstraat (Susteren);https://npropendata.rdw.nl//parkingdata/v2/static/d20db70b-b980-41b2-a457-67148670b260;;0;d20db70b-b980-41b2-a457-67148670b260;51.0610628;5.8627103005283;Susteren;nl;Limburg;Zuid-Nederland;good;park and ride;1;27;1;0;1;1;Nederlandse Spoorwegen
3228;P+R Stationsstraat, Kesteren (Neder-Betuwe);https://npropendata.rdw.nl//parkingdata/v2/static/eafc74b5-cfb8-4eb5-b420-040cd4e2c82b;;0;eafc74b5-cfb8-4eb5-b420-040cd4e2c82b;51.9316687;5.5835396;Neder-Betuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;34;0;0;1;1;Nederlandse Spoorwegen
3234;P+R Proveniersplein (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/32b5007c-91bd-4a4d-b54a-13a05e89d402;https://npropendata.rdw.nl//parkingdata/v2/dynamic/32b5007c-91bd-4a4d-b54a-13a05e89d402;1;32b5007c-91bd-4a4d-b54a-13a05e89d402;51.92629535;4.4709024911843;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;106;1;0;1;0;Q-Park Nederland BV
